processo;dt_abertura;dt_faturamento;servico;vlr_faturamento;modal
3179/25;11/07/2025;04/09/2025;Trading;1713;OCEANFREIGHT / FCL
3264/25;17/07/2025;04/09/2025;Trading;1049,48;AIRFREIGHT
3622/25;06/08/2025;04/09/2025;Trading;15625,41;AIRFREIGHT
4046/25;28/08/2025;04/09/2025;Trading;1988;RODOVIARIO
1699/25;22/04/2025;05/09/2025;Agenciamento;10693,29;OCEANFREIGHT / FCL
2297/25;29/05/2025;05/09/2025;Agenciamento;1109,53;OCEANFREIGHT / LCL
3776/25;14/08/2025;05/09/2025;Agenciamento;1504,37;AIRFREIGHT
3850/25;19/08/2025;05/09/2025;Agenciamento;731,37;AIRFREIGHT
IM0939-25;09/06/2025;05/09/2025;Agenciamento;1545,87;OCEANFREIGHT / FCL
IM0951-25;09/06/2025;05/09/2025;Agenciamento;1545,87;OCEANFREIGHT / FCL
IM1006-25;17/06/2025;05/09/2025;Agenciamento;4398,46;OCEANFREIGHT
IM1088-25;26/06/2025;05/09/2025;Agenciamento;1540,36;OCEANFREIGHT / FCL
IM1123-25;03/07/2025;05/09/2025;Agenciamento;3231,38;OCEANFREIGHT
1699/25;22/04/2025;05/09/2025;Desembaraço;1518;OCEANFREIGHT / FCL
1877/25;05/05/2025;05/09/2025;Desembaraço;1199,22;OCEANFREIGHT / FCL
1962/25;09/05/2025;05/09/2025;Desembaraço;1041,35;OCEANFREIGHT / FCL
2172/25;21/05/2025;05/09/2025;Desembaraço;998;OCEANFREIGHT / FCL
2408/25;04/06/2025;05/09/2025;Desembaraço;1502,82;OCEANFREIGHT / FCL
2469/25;06/06/2025;05/09/2025;Desembaraço;1518;OCEANFREIGHT / FCL
2708/25;16/06/2025;05/09/2025;Desembaraço;1653;OCEANFREIGHT / FCL
2709/25;16/06/2025;05/09/2025;Desembaraço;1062,6;OCEANFREIGHT / FCL
2790/25;23/06/2025;05/09/2025;Desembaraço;1062,6;OCEANFREIGHT / FCL
3175/25;11/07/2025;05/09/2025;Desembaraço;910,8;OCEANFREIGHT / FCL
3499/25;31/07/2025;05/09/2025;Desembaraço;1669,8;AIRFREIGHT
3642/25;07/08/2025;05/09/2025;Desembaraço;1502,82;AIRFREIGHT
3700/25;11/08/2025;05/09/2025;Desembaraço;1274,4;AIRFREIGHT
4008/25;27/08/2025;05/09/2025;Desembaraço;2170,74;RODOVIARIO
4079/25;29/08/2025;05/09/2025;Desembaraço;1518;RODOVIARIO
4105/25;01/09/2025;05/09/2025;Desembaraço;1502,82;AIRFREIGHT
4138/25;02/09/2025;05/09/2025;Desembaraço;804,54;RODOVIARIO
1699/25;22/04/2025;05/09/2025;Seguro;3058,2;OCEANFREIGHT / FCL
1877/25;05/05/2025;05/09/2025;Seguro;516,55;OCEANFREIGHT / FCL
2469/25;06/06/2025;05/09/2025;Seguro;2691,76;OCEANFREIGHT / FCL
4079/25;29/08/2025;05/09/2025;Seguro;1196,42;RODOVIARIO
1167/25;19/03/2025;05/09/2025;Trading;4137,02;OCEANFREIGHT / LCL
1521/25;08/04/2025;05/09/2025;Trading;4565,96;OCEANFREIGHT / LCL
1877/25;05/05/2025;05/09/2025;Trading;5026,72;OCEANFREIGHT / FCL
2006/25;13/05/2025;05/09/2025;Trading;16600,89;OCEANFREIGHT / FCL
2172/25;21/05/2025;05/09/2025;Trading;1173;OCEANFREIGHT / FCL
2469/25;06/06/2025;05/09/2025;Trading;32161,05;OCEANFREIGHT / FCL
4009/25;27/08/2025;05/09/2025;Trading;11798,75;RODOVIARIO
4079/25;29/08/2025;05/09/2025;Trading;1988;RODOVIARIO
2656/25;12/06/2025;08/09/2025;Agenciamento;2023,21;OCEANFREIGHT / LCL
2855/25;25/06/2025;08/09/2025;Agenciamento;640,52;OCEANFREIGHT / LCL
2970/25 ;18/06/2025;08/09/2025;Agenciamento;1699,93;OCEANFREIGHT / LCL
3058/25;04/07/2025;08/09/2025;Agenciamento;2759,03;OCEANFREIGHT / FCL
3939/25;22/08/2025;08/09/2025;Agenciamento;1491,19;AIRFREIGHT
3965/25;25/08/2025;08/09/2025;Agenciamento;1223,45;AIRFREIGHT
4051/25;28/08/2025;08/09/2025;Agenciamento;2292,05;AIRFREIGHT
IA0407-25;20/08/2025;08/09/2025;Agenciamento;2530,93;AIRFREIGHT
IA0417-25;22/08/2025;08/09/2025;Agenciamento;1049,54;AIRFREIGHT
IA0418-25;22/08/2025;08/09/2025;Agenciamento;1482,28;AIRFREIGHT
13463/24;03/12/2024;08/09/2025;Desembaraço;2373,5;OCEANFREIGHT / FCL
1661/25;16/04/2025;08/09/2025;Desembaraço;1911,24;OCEANFREIGHT / FCL
2297/25;29/05/2025;08/09/2025;Desembaraço;1518;OCEANFREIGHT / LCL
2422/25;04/06/2025;08/09/2025;Desembaraço;1791,24;OCEANFREIGHT / FCL
2442/25;05/06/2025;08/09/2025;Desembaraço;998;OCEANFREIGHT / FCL
2528/25;10/06/2025;08/09/2025;Desembaraço;804,54;RODOVIARIO
2589/25;10/06/2025;08/09/2025;Desembaraço;804,54;RODOVIARIO
2690/25;13/06/2025;08/09/2025;Desembaraço;1669,8;OCEANFREIGHT / FCL
2782/25;23/06/2025;08/09/2025;Desembaraço;1795,8;OCEANFREIGHT / LCL
2837/25;24/06/2025;08/09/2025;Desembaraço;1795,8;OCEANFREIGHT / LCL
2855/25;25/06/2025;08/09/2025;Desembaraço;1518;OCEANFREIGHT / LCL
2872/25;26/06/2025;08/09/2025;Desembaraço;1274,4;OCEANFREIGHT / LCL
2932/25;30/06/2025;08/09/2025;Desembaraço;1502,82;OCEANFREIGHT / FCL
2970/25;01/07/2025;08/09/2025;Desembaraço;1791,24;OCEANFREIGHT / LCL
3089/25;08/07/2025;08/09/2025;Desembaraço;1791,24;OCEANFREIGHT / LCL
3150/25;10/07/2025;08/09/2025;Desembaraço;1518;OCEANFREIGHT / FCL
3689/25;08/08/2025;08/09/2025;Desembaraço;1745,7;RODOVIARIO
3776/25;14/08/2025;08/09/2025;Desembaraço;804,54;AIRFREIGHT
3914/25;21/08/2025;08/09/2025;Desembaraço;1795,8;AIRFREIGHT
3917/25;21/08/2025;08/09/2025;Desembaraço;2028,35;AIRFREIGHT
3939/25;22/08/2025;08/09/2025;Desembaraço;1518;AIRFREIGHT
3950/25;22/08/2025;08/09/2025;Desembaraço;804,54;AIRFREIGHT
3965/25;25/08/2025;08/09/2025;Desembaraço;2028,35;AIRFREIGHT
4051/25;28/08/2025;08/09/2025;Desembaraço;1598;AIRFREIGHT
4164/25;03/09/2025;08/09/2025;Desembaraço;1518;RODOVIARIO
13463/24;03/12/2024;08/09/2025;Seguro;1149,82;OCEANFREIGHT / FCL
1661/25;16/04/2025;08/09/2025;Seguro;910,25;OCEANFREIGHT / FCL
2422/25;04/06/2025;08/09/2025;Seguro;759,36;OCEANFREIGHT / FCL
2782/25;23/06/2025;08/09/2025;Seguro;315,49;OCEANFREIGHT / LCL
2837/25;24/06/2025;08/09/2025;Seguro;292,97;OCEANFREIGHT / LCL
2855/25;25/06/2025;08/09/2025;Seguro;2466,56;OCEANFREIGHT / LCL
2932/25;30/06/2025;08/09/2025;Seguro;750,52;OCEANFREIGHT / FCL
2970/25;01/07/2025;08/09/2025;Seguro;648,11;OCEANFREIGHT / LCL
3089/25;08/07/2025;08/09/2025;Seguro;300,05;OCEANFREIGHT / LCL
3150/25;10/07/2025;08/09/2025;Seguro;1047,56;OCEANFREIGHT / FCL
3689/25;08/08/2025;08/09/2025;Seguro;941,39;RODOVIARIO
3914/25;21/08/2025;08/09/2025;Seguro;1627,58;AIRFREIGHT
3917/25;21/08/2025;08/09/2025;Seguro;316,86;AIRFREIGHT
3965/25;25/08/2025;08/09/2025;Seguro;321,84;AIRFREIGHT
4164/25;03/09/2025;08/09/2025;Seguro;553,33;RODOVIARIO
1699/25;22/04/2025;08/09/2025;Trading;17191,71;OCEANFREIGHT / FCL
1729/25;23/04/2025;08/09/2025;Trading;6477,47;OCEANFREIGHT / FCL
2431/25;05/06/2025;08/09/2025;Trading;3190,21;OCEANFREIGHT / LCL
2467/25;06/06/2025;08/09/2025;Trading;3681,16;OCEANFREIGHT / FCL
2813/25;23/06/2025;08/09/2025;Trading;3381,54;OCEANFREIGHT / FCL
2970/25;01/07/2025;08/09/2025;Trading;11189,52;OCEANFREIGHT / LCL
3965/25;25/08/2025;08/09/2025;Trading;2094,24;AIRFREIGHT
4051/25;28/08/2025;08/09/2025;Trading;4989,27;AIRFREIGHT
4164/25;03/09/2025;08/09/2025;Trading;1988;RODOVIARIO
1029/25;12/03/2025;09/09/2025;Agenciamento;5163,07;OCEANFREIGHT / FCL
2951/25;01/07/2025;09/09/2025;Agenciamento;3119,36;OCEANFREIGHT / LCL
4024/25;28/08/2025;09/09/2025;Agenciamento;1988,17;AIRFREIGHT
IA0379-25;11/08/2025;09/09/2025;Agenciamento;2251,37;AIRFREIGHT
IM0640-25;05/05/2025;09/09/2025;Agenciamento;1582,35;OCEANFREIGHT / FCL
